route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
100173,23446,675352470,"Madrona and 34th Ave Via E Cherry St","",0,8023150,21003021,,101,1,1
100173,23446,675352480,"Madrona and 34th Ave Via E Cherry St","",0,8023161,21003021,,101,1,1
100173,23446,675352490,"Madrona and 34th Ave Via E Cherry St","",0,8023161,21003021,,101,1,1
100173,23446,675352500,"Madrona and 34th Ave Via E Cherry St","",0,8023149,21003021,,101,1,1
100173,23446,675352510,"Madrona and 34th Ave Via E Cherry St","",0,8023149,21003021,,101,1,1
100173,23446,675352520,"Madrona and 34th Ave Downtown Seattle","",0,8023161,21003022,,101,1,1
100173,23446,675352530,"Madrona and 34th Ave Via E Cherry St","",0,8023161,21003021,,101,1,1
100173,23446,675352540,"Summit Downtown Seattle","",1,8023149,10003023,,101,1,1
100173,23446,675352550,"Summit Downtown Seattle","",1,8023150,10003023,,101,1,1
100173,23446,675352560,"Downtown Seattle","",1,8023149,10003020,,101,1,1
100173,23446,675352570,"Madrona and 34th Ave Downtown Seattle","",0,8023150,21003022,,101,1,1
100173,23446,675352580,"Summit Downtown Seattle","",1,8023150,10003023,,101,1,1
100173,23446,675352590,"Madrona and 34th Ave Downtown Seattle","",0,8023150,21003022,,101,1,1
100173,23446,675352600,"Madrona and 34th Ave Downtown Seattle","",0,8023151,21003022,,101,1,1
100173,23446,675352610,"Madrona and 34th Ave Downtown Seattle","",0,8023161,21003022,,101,1,1
100173,23446,675352620,"Summit Downtown Seattle","",1,8023161,10003023,,101,1,1
100173,23446,675352630,"Madrona and 34th Ave Downtown Seattle","",0,8023151,21003022,,101,1,1
100173,23446,675352640,"Summit Downtown Seattle","",1,8023151,10003023,,101,1,1
100173,23446,675352650,"Downtown Seattle","",1,8023150,10003020,,101,1,1
100173,23446,675352660,"Summit Downtown Seattle","",1,8023151,10003023,,101,1,1
100173,23446,675352670,"Summit Downtown Seattle","",1,8023151,10003023,,101,1,1
100173,23446,675352680,"Madrona and 34th Ave Via E Cherry St","",0,8023149,21003021,,101,1,1
100173,23446,675352690,"Madrona and 34th Ave Downtown Seattle","",0,8023150,21003022,,101,1,1
100173,23446,675352700,"Summit Downtown Seattle","",1,8023161,10003023,,101,1,1
100173,23446,675352710,"Madrona and 34th Ave Downtown Seattle","",0,8023151,21003022,,101,1,1
100173,23446,675352940,"Summit Downtown Seattle","",1,8023150,10003023,,101,1,1
100173,23446,675352950,"Summit Downtown Seattle","",1,8023161,10003023,,101,1,1
100173,23446,675352960,"Madrona and 34th Ave Downtown Seattle","",0,8023151,21003022,,101,1,1
100173,23446,675352970,"Summit Downtown Seattle","",1,8023149,10003023,,101,1,1
100173,23446,675352980,"Summit Downtown Seattle","",1,8023149,10003023,,101,1,1
100173,23446,675352990,"Summit Downtown Seattle","",1,8023150,10003023,,101,1,1
100173,23446,675353000,"Summit Downtown Seattle","",1,8023161,10003023,,101,1,1
100173,23446,675353010,"Madrona and 34th Ave Downtown Seattle","",0,8023149,21003022,,101,1,1
100173,23446,675353020,"Madrona and 34th Ave Downtown Seattle","",0,8023161,21003022,,101,1,1
100173,23446,675353030,"Madrona and 34th Ave Downtown Seattle","",0,8023149,21003022,,101,1,1
100173,23446,675353040,"Madrona and 34th Ave Downtown Seattle","",0,8023149,21003022,,101,1,1
100173,23446,675353050,"Madrona and 34th Ave Downtown Seattle","",0,8023149,21003022,,101,1,1
100173,23446,675353060,"Summit Downtown Seattle","",1,8023151,10003023,,101,1,1
100173,23446,675353070,"Madrona and 34th Ave Downtown Seattle","",0,8023150,21003022,,101,1,1
100173,23446,675353080,"Madrona and 34th Ave Downtown Seattle","",0,8023161,21003022,,101,1,1
100173,23446,675353710,"Downtown Seattle","",1,8023150,10003020,,101,1,1
100173,23446,690029700,"Summit","",1,8023151,10003026,,101,1,1
100173,23446,690029710,"Downtown Seattle","",0,8023151,21003027,,101,1,1
100173,94024,675344310,"Downtown Seattle","",1,8023449,10003020,,101,1,1
100173,94024,675344340,"Downtown Seattle","",1,8023374,10003020,,101,1,1
100173,94024,675344350,"Downtown Seattle","",1,8023375,10003020,,101,1,1
100173,94024,675344360,"Downtown Seattle","",1,8023374,10003020,,101,1,1
100173,94024,675344390,"Downtown Seattle","",1,8023375,10003020,,101,1,1
100173,94024,675344400,"Downtown Seattle","",1,8023375,10003020,,101,1,1
100173,94024,675344410,"Downtown Seattle","",1,8023374,10003020,,101,1,1
100173,94024,675344420,"Downtown Seattle","",1,8023449,10003020,,101,1,1
100173,94024,675344430,"Downtown Seattle","",1,8023449,10003020,,101,1,1
100173,94024,675344440,"Downtown Seattle","",1,8023375,10003020,,101,1,1
100173,94024,675344450,"Downtown Seattle","",1,8023374,10003020,,101,1,1
100173,94024,675344460,"Downtown Seattle","",1,8023374,10003020,,101,1,1
100173,94024,675344470,"Downtown Seattle","",1,8023448,10003020,,101,1,1
100173,94024,675344480,"Downtown Seattle","",1,8023374,10003020,,101,1,1
100173,94024,675344490,"Downtown Seattle","",1,8023349,10003020,,101,1,1
100173,94024,675344500,"Downtown Seattle","",1,8023375,10003020,,101,1,1
100173,94024,675345770,"Madrona and 34th Ave Via E Cherry St","",0,8023449,21003021,,101,1,1
100173,94024,675345780,"Madrona and 34th Ave Via E Cherry St","",0,8023375,21003021,,101,1,1
100173,94024,675345790,"Madrona and 34th Ave Via E Cherry St","",0,8023374,21003021,,101,1,1
100173,94024,675345800,"Madrona and 34th Ave Via E Cherry St","",0,8023449,21003021,,101,1,1
100173,94024,675345810,"Madrona and 34th Ave Via E Cherry St","",0,8023375,21003021,,101,1,1
100173,94024,675345820,"Madrona and 34th Ave Via E Cherry St","",0,8023374,21003021,,101,1,1
100173,94024,675345830,"Madrona and 34th Ave Via E Cherry St","",0,8023449,21003021,,101,1,1
100173,94024,675345840,"Madrona and 34th Ave Via E Cherry St","",0,8023375,21003021,,101,1,1
100173,94024,675345850,"Madrona and 34th Ave Via E Cherry St","",0,8023374,21003021,,101,1,1
100173,94024,675345860,"Madrona and 34th Ave Via E Cherry St","",0,8023449,21003021,,101,1,1
100173,94024,675345870,"Madrona and 34th Ave Via E Cherry St","",0,8023375,21003021,,101,1,1
100173,94024,675345880,"Madrona and 34th Ave Via E Cherry St","",0,8023374,21003021,,101,1,1
100173,94024,675345890,"Madrona and 34th Ave Via E Cherry St","",0,8023374,21003021,,101,1,1
100173,94024,675345900,"Madrona and 34th Ave Via E Cherry St","",0,8023349,21003021,,101,1,1
100173,94024,675345910,"Madrona and 34th Ave Via E Cherry St","",0,8023375,21003021,,101,1,1
100173,94024,675345920,"Madrona and 34th Ave Via E Cherry St","",0,8023374,21003021,,101,1,1
100173,94024,689496280,"Downtown Seattle","",0,8023349,21003027,,101,1,1
100173,94024,761126080,"Madrona and 34th Ave Downtown Seattle","",0,8023449,21003022,,101,1,1
100173,94024,761126090,"Summit Downtown Seattle","",1,8023449,10003023,,101,1,1
100173,94024,761126100,"Madrona and 34th Ave Downtown Seattle","",0,8023449,21003022,,101,1,1
100173,94024,761126120,"Summit Downtown Seattle","",1,8023449,10003023,,101,1,1
100173,94024,761126130,"Madrona and 34th Ave Downtown Seattle","",0,8023449,21003022,,101,1,1
100173,94024,761126140,"Madrona and 34th Ave Downtown Seattle","",0,8023449,21003022,,101,1,1
100173,94024,761126170,"Madrona and 34th Ave Downtown Seattle","",0,8023449,21003022,,101,1,1
100173,94024,761126180,"Summit Downtown Seattle","",1,8023449,10003023,,101,1,1
100173,94024,761126200,"Summit Downtown Seattle","",1,8023449,10003023,,101,1,1
100173,94024,761126430,"Madrona and 34th Ave Downtown Seattle","",0,8023375,21003022,,101,1,1
100173,94024,761126440,"Madrona and 34th Ave Downtown Seattle","",0,8023375,21003022,,101,1,1
100173,94024,761126450,"Summit Downtown Seattle","",1,8023375,10003023,,101,1,1
100173,94024,761126460,"Madrona and 34th Ave Downtown Seattle","",0,8023375,21003022,,101,1,1
100173,94024,761126470,"Madrona and 34th Ave Downtown Seattle","",0,8023375,21003022,,101,1,1
100173,94024,761126480,"Madrona and 34th Ave Downtown Seattle","",0,8023375,21003022,,101,1,1
100173,94024,761126490,"Summit Downtown Seattle","",1,8023375,10003023,,101,1,1
100173,94024,761126500,"Summit Downtown Seattle","",1,8023375,10003023,,101,1,1
100173,94024,761126510,"Summit Downtown Seattle","",1,8023375,10003023,,101,1,1
100173,94024,761126520,"Summit Downtown Seattle","",1,8023449,10003023,,101,1,1
100173,94024,761126530,"Madrona and 34th Ave Downtown Seattle","",0,8023349,21003022,,101,1,1
100173,94024,761126540,"Madrona and 34th Ave Downtown Seattle","",0,8023349,21003022,,101,1,1
100173,94024,761126550,"Madrona and 34th Ave Downtown Seattle","",0,8023349,21003022,,101,1,1
100173,94024,761126560,"Summit Downtown Seattle","",1,8023349,10003023,,101,1,1
100173,94024,761126570,"Summit Downtown Seattle","",1,8023349,10003023,,101,1,1
100173,94024,761126580,"Summit Downtown Seattle","",1,8023349,10003023,,101,1,1
100173,94024,761126590,"Madrona and 34th Ave Downtown Seattle","",0,8023349,21003022,,101,1,1
100173,94024,761126600,"Summit Downtown Seattle","",1,8023349,10003023,,101,1,1
100173,94024,761126610,"Summit Downtown Seattle","",1,8023349,10003023,,101,1,1
100173,94024,761126760,"Madrona and 34th Ave Downtown Seattle","",0,8023374,21003022,,101,1,1
100173,94024,761126930,"Summit Downtown Seattle","",1,8023374,10003023,,101,1,1
100173,94024,761126940,"Summit Downtown Seattle","",1,8023374,10003023,,101,1,1
100173,94024,761126950,"Summit Downtown Seattle","",1,8023374,10003023,,101,1,1
100173,94024,761126960,"Summit Downtown Seattle","",1,8023375,10003023,,101,1,1
100173,94024,761126970,"Madrona and 34th Ave Downtown Seattle","",0,8023374,21003022,,101,1,1
100173,94024,761126980,"Madrona and 34th Ave Downtown Seattle","",0,8023374,21003022,,101,1,1
100173,94024,761126990,"Madrona and 34th Ave Downtown Seattle","",0,8023374,21003022,,101,1,1
100173,94024,761127000,"Summit Downtown Seattle","",1,8023374,10003023,,101,1,1
100173,94024,761127010,"Madrona and 34th Ave Downtown Seattle","",0,8023374,21003022,,101,1,1
100173,94024,761127020,"Summit Downtown Seattle","",1,8023374,10003023,,101,1,1
100173,94024,761127030,"Madrona and 34th Ave Downtown Seattle","",0,8023374,21003022,,101,1,1
100173,94024,761127040,"Madrona and 34th Ave Downtown Seattle","",0,8023449,21003022,,101,1,1
100173,94024,761127050,"Summit Downtown Seattle","",1,8023349,10003023,,101,1,1
100173,94024,761127060,"Madrona and 34th Ave Downtown Seattle","",0,8023349,21003022,,101,1,1
100173,94024,761127220,"Summit Downtown Seattle","",1,8023449,10003023,,101,1,1
100173,94024,761127230,"Madrona and 34th Ave Downtown Seattle","",0,8023375,21003022,,101,1,1
100173,94024,761127240,"Summit Downtown Seattle","",1,8023374,10003023,,101,1,1
100173,94024,761127250,"Madrona and 34th Ave Downtown Seattle","",0,8023349,21003022,,101,1,1
100173,94024,761127270,"Summit Downtown Seattle","",1,8023375,10003023,,101,1,1
100173,94024,761127340,"Summit Downtown Seattle","",1,8023349,10003023,,101,1,1
100177,94024,803352610,"Aurora Village Transit Center I-5/Northgate Station","",0,8022042,11303006,,101,1,1
100177,94024,803352620,"Aurora Village Transit Center I-5/Northgate Station","",0,8022047,11303006,,101,1,1
100177,94024,803352630,"Aurora Village Transit Center I-5/Northgate Station","",0,8022052,11303006,,101,1,1
100177,94024,803352640,"Aurora Village Transit Center I-5/Northgate Station","",0,8022047,11303006,,101,1,1
100177,94024,803352650,"Aurora Village Transit Center I-5/Northgate Station","",0,8022052,11303006,,101,1,1
100177,94024,803352660,"First Hill I-5/Northgate Station","",1,8022026,20303003,,101,1,1
100177,94024,803352670,"First Hill I-5/Northgate Station","",1,8022107,20303003,,101,1,1
100177,94024,803352680,"First Hill I-5/Northgate Station","",1,8022108,20303003,,101,1,1
100177,94024,803352690,"First Hill I-5/Northgate Station","",1,8022027,20303003,,101,1,1
100177,94024,803352700,"First Hill I-5/Northgate Station","",1,8022107,20303003,,101,1,1
100177,94024,803353970,"Aurora Village Transit Center I-5/Northgate Station","",0,8022042,11303006,,101,1,1
100177,94024,803357450,"First Hill I-5/Northgate Station","",1,8022026,20303003,,101,1,1
100184,20462,800823160,"Central Magnolia Fremont","",0,8048936,31031002,,101,1,1
100184,20462,800823180,"Central Magnolia Fremont","",0,8048936,31031002,,101,1,1
100184,20462,800823220,"Central Magnolia Fremont","",0,8048936,31031002,,101,1,1
100184,20462,800823270,"Central Magnolia Fremont","",0,8048910,31031002,,101,1,1
100184,20462,800823310,"Central Magnolia Fremont","",0,8048910,31031002,,101,1,1
100184,20462,800823320,"Central Magnolia Fremont","",0,8048910,31031002,,101,1,1
100184,20462,800823370,"Central Magnolia Fremont","",0,8048910,31031002,,101,1,1
100184,20462,800823430,"Central Magnolia Fremont","",0,8048909,31031002,,101,1,1
100184,20462,800823510,"Central Magnolia Fremont","",0,8048909,31031002,,101,1,1
100184,20462,800823520,"Central Magnolia Fremont","",0,8048909,31031002,,101,1,1
100184,20462,800823570,"Central Magnolia Fremont","",0,8048976,31031002,,101,1,1
100184,20462,800823640,"Central Magnolia Fremont","",0,8048976,31031002,,101,1,1
100184,20462,800823660,"Central Magnolia Fremont","",0,8048976,31031002,,101,1,1
100184,20462,800823730,"Central Magnolia Fremont","",0,8048909,31031002,,101,1,1
100184,20462,800823770,"Central Magnolia Fremont","",0,8048912,31031002,,101,1,1
100184,20462,800823820,"Central Magnolia Fremont","",0,8048912,31031002,,101,1,1
100184,20462,800823850,"Central Magnolia Fremont","",0,8048912,31031002,,101,1,1
100184,20462,800823910,"Central Magnolia Fremont","",0,8048911,31031002,,101,1,1
100184,20462,800823960,"Central Magnolia Fremont","",0,8048911,31031002,,101,1,1
100184,20462,800823980,"Central Magnolia Fremont","",0,8048911,31031002,,101,1,1
100184,20462,800823990,"Central Magnolia Fremont","",0,8048911,31031002,,101,1,1
100184,20462,800824110,"Central Magnolia Fremont","",0,8048975,31031002,,101,1,1
100184,20462,800824120,"Central Magnolia Fremont","",0,8048975,31031002,,101,1,1
100184,20462,800824130,"Central Magnolia Fremont","",0,8048975,31031002,,101,1,1
100184,20462,800824170,"Central Magnolia Fremont","",0,8048978,31031002,,101,1,1
100184,20462,800824210,"Central Magnolia Fremont","",0,8048978,31031002,,101,1,1
100184,20462,800824270,"Central Magnolia Fremont","",0,8048978,31031002,,101,1,1
100184,20462,800824350,"Central Magnolia Fremont","",0,8048977,31031002,,101,1,1
100184,20462,800824360,"Central Magnolia Fremont","",0,8048977,31031002,,101,1,1
100184,20462,800824370,"Central Magnolia Fremont","",0,8048977,31031002,,101,1,1
100184,20462,800824440,"Central Magnolia Fremont","",0,8048977,31031002,,101,1,1
100184,20462,837481270,"Seattle Childrens Hospital U-District Station","",1,8048936,40031003,,101,1,1
100184,20462,837481290,"Seattle Childrens Hospital U-District Station","",1,8048936,40031003,,101,1,1
100184,20462,837481390,"Seattle Childrens Hospital U-District Station","",1,8048977,40031003,,101,1,1
100184,20462,837481440,"Seattle Childrens Hospital U-District Station","",1,8048910,40031003,,101,1,1
100184,20462,837481450,"Seattle Childrens Hospital U-District Station","",1,8048910,40031003,,101,1,1
100184,20462,837481520,"Seattle Childrens Hospital U-District Station","",1,8048909,40031003,,101,1,1
100184,20462,837481550,"Seattle Childrens Hospital U-District Station","",1,8048909,40031003,,101,1,1
100184,20462,837481560,"Seattle Childrens Hospital U-District Station","",1,8048909,40031003,,101,1,1
100184,20462,837481580,"Seattle Childrens Hospital U-District Station","",1,8048909,40031003,,101,1,1
100184,20462,837481650,"Seattle Childrens Hospital U-District Station","",1,8048976,40031003,,101,1,1
100184,20462,837481660,"Seattle Childrens Hospital U-District Station","",1,8048976,40031003,,101,1,1
100184,20462,837481680,"Seattle Childrens Hospital U-District Station","",1,8048976,40031003,,101,1,1
100184,20462,837481690,"Seattle Childrens Hospital U-District Station","",1,8048976,40031003,,101,1,1
100184,20462,837481810,"Seattle Childrens Hospital U-District Station","",1,8048911,40031003,,101,1,1
100184,20462,837481820,"Seattle Childrens Hospital U-District Station","",1,8048912,40031003,,101,1,1
100184,20462,837481860,"Seattle Childrens Hospital U-District Station","",1,8048912,40031003,,101,1,1
100184,20462,837481880,"Seattle Childrens Hospital U-District Station","",1,8048912,40031003,,101,1,1
100184,20462,837481960,"Seattle Childrens Hospital U-District Station","",1,8048911,40031003,,101,1,1
100184,20462,837481990,"Seattle Childrens Hospital U-District Station","",1,8048910,40031003,,101,1,1
100184,20462,837482000,"Seattle Childrens Hospital U-District Station","",1,8048978,40031003,,101,1,1
100184,20462,837482020,"Seattle Childrens Hospital U-District Station","",1,8048911,40031003,,101,1,1
100184,20462,837482040,"Seattle Childrens Hospital U-District Station","",1,8048911,40031003,,101,1,1
100184,20462,837482180,"Seattle Childrens Hospital U-District Station","",1,8048975,40031003,,101,1,1
100184,20462,837482190,"Seattle Childrens Hospital U-District Station","",1,8048975,40031003,,101,1,1
100184,20462,837482200,"Seattle Childrens Hospital U-District Station","",1,8048975,40031003,,101,1,1
100184,20462,837482290,"Seattle Childrens Hospital U-District Station","",1,8048978,40031003,,101,1,1
100184,20462,837482300,"Seattle Childrens Hospital U-District Station","",1,8048978,40031003,,101,1,1
100184,20462,837482330,"Seattle Childrens Hospital U-District Station","",1,8048978,40031003,,101,1,1
100184,20462,837482480,"Seattle Childrens Hospital U-District Station","",1,8048977,40031003,,101,1,1
100184,20462,837482500,"Seattle Childrens Hospital U-District Station","",1,8048936,40031003,,101,1,1
100184,20462,837482510,"Seattle Childrens Hospital U-District Station","",1,8048977,40031003,,101,1,1
100184,23446,800789210,"Central Magnolia Fremont","",0,8025194,31031002,,101,1,1
100184,23446,800789290,"Central Magnolia Fremont","",0,8025235,31031002,,101,1,1
100184,23446,800789300,"Central Magnolia Fremont","",0,8025236,31031002,,101,1,1
100184,23446,800789340,"Central Magnolia Fremont","",0,8025236,31031002,,101,1,1
100184,23446,800789420,"Central Magnolia Fremont","",0,8025197,31031002,,101,1,1
100184,23446,800789430,"Central Magnolia Fremont","",0,8025197,31031002,,101,1,1
100184,23446,800789440,"Central Magnolia Fremont","",0,8025194,31031002,,101,1,1
100184,23446,800789510,"Central Magnolia Fremont","",0,8025235,31031002,,101,1,1
100184,23446,800789570,"Central Magnolia Fremont","",0,8025236,31031002,,101,1,1
100184,23446,800789660,"Central Magnolia Fremont","",0,8025194,31031002,,101,1,1
100184,23446,800789670,"Central Magnolia Fremont","",0,8025197,31031002,,101,1,1
100184,23446,800789680,"Central Magnolia Fremont","",0,8025248,31031002,,101,1,1
100184,23446,800789690,"Central Magnolia Fremont","",0,8025248,31031002,,101,1,1
100184,23446,800789710,"Central Magnolia Fremont","",0,8025194,31031002,,101,1,1
100184,23446,800789840,"Central Magnolia Fremont","",0,8025196,31031002,,101,1,1
100184,23446,800789850,"Central Magnolia Fremont","",0,8025248,31031002,,101,1,1
100184,23446,800789860,"Central Magnolia Fremont","",0,8025196,31031002,,101,1,1
100184,23446,800789870,"Central Magnolia Fremont","",0,8025196,31031002,,101,1,1
100184,23446,800789910,"Central Magnolia Fremont","",0,8025195,31031002,,101,1,1
100184,23446,800789960,"Central Magnolia Fremont","",0,8025249,31031002,,101,1,1
100184,23446,800790070,"Central Magnolia Fremont","",0,8025237,31031002,,101,1,1
100184,23446,800790100,"Central Magnolia Fremont","",0,8025237,31031002,,101,1,1
100184,23446,800790110,"Central Magnolia Fremont","",0,8025237,31031002,,101,1,1
100184,23446,800790280,"Central Magnolia Fremont","",0,8025195,31031002,,101,1,1
100184,23446,800790290,"Central Magnolia Fremont","",0,8025196,31031002,,101,1,1
100184,23446,800790300,"Central Magnolia Fremont","",0,8025195,31031002,,101,1,1
100184,23446,800790310,"Central Magnolia Fremont","",0,8025195,31031002,,101,1,1
100184,23446,800790480,"Central Magnolia Fremont","",0,8025235,31031002,,101,1,1
100184,23446,800790490,"Central Magnolia Fremont","",0,8025249,31031002,,101,1,1
100184,23446,800790500,"Central Magnolia Fremont","",0,8025235,31031002,,101,1,1
100184,23446,800790510,"Central Magnolia Fremont","",0,8025249,31031002,,101,1,1
100184,3217,651764990,"Seattle Childrens Hospital U-District Station","",1,8025006,40031005,,101,1,1
100184,3217,651765130,"Seattle Childrens Hospital U-District Station","",1,8025006,40031005,,101,1,1
100184,3217,651765170,"Seattle Childrens Hospital U-District Station","",1,8025017,40031005,,101,1,1
100184,3217,651765240,"Seattle Childrens Hospital U-District Station","",1,8025022,40031005,,101,1,1
100184,3217,651765290,"Seattle Childrens Hospital U-District Station","",1,8025020,40031005,,101,1,1
100184,3217,651765410,"Seattle Childrens Hospital U-District Station","",1,8025024,40031005,,101,1,1
100184,3217,651765420,"Seattle Childrens Hospital U-District Station","",1,8025022,40031005,,101,1,1
100184,3217,651765600,"Seattle Childrens Hospital U-District Station","",1,8025011,40031005,,101,1,1
100184,3217,651765610,"Seattle Childrens Hospital U-District Station","",1,8025022,40031005,,101,1,1
100184,3217,651765810,"Seattle Childrens Hospital U-District Station","",1,8025022,40031005,,101,1,1
100184,3217,651766000,"Seattle Childrens Hospital U-District Station","",1,8025008,40031005,,101,1,1
100184,3217,651766010,"Seattle Childrens Hospital U-District Station","",1,8025008,40031005,,101,1,1
100184,3217,651766020,"Seattle Childrens Hospital U-District Station","",1,8025008,40031005,,101,1,1
100184,3217,651766240,"Seattle Childrens Hospital U-District Station","",1,8025024,40031005,,101,1,1
100184,3217,651766250,"Seattle Childrens Hospital U-District Station","",1,8025024,40031005,,101,1,1
100184,3217,651766260,"Seattle Childrens Hospital U-District Station","",1,8025024,40031005,,101,1,1
100184,3217,651766270,"Seattle Childrens Hospital U-District Station","",1,8025021,40031005,,101,1,1
100184,3217,651766350,"Seattle Childrens Hospital U-District Station","",1,8025008,40031005,,101,1,1
100184,3217,651766590,"Seattle Childrens Hospital U-District Station","",1,8025010,40031005,,101,1,1
100184,3217,651766650,"Seattle Childrens Hospital U-District Station","",1,8025013,40031005,,101,1,1
100184,3217,651766860,"Seattle Childrens Hospital U-District Station","",1,8025012,40031005,,101,1,1
100184,3217,651766870,"Seattle Childrens Hospital U-District Station","",1,8025011,40031005,,101,1,1
100184,3217,651766960,"Seattle Childrens Hospital U-District Station","",1,8025006,40031005,,101,1,1
100184,3217,651766980,"Seattle Childrens Hospital U-District Station","",1,8025006,40031005,,101,1,1
100184,3217,651766990,"Seattle Childrens Hospital U-District Station","",1,8025006,40031005,,101,1,1
100184,3217,651767000,"Seattle Childrens Hospital U-District Station","",1,8025006,40031005,,101,1,1
100184,3217,651767230,"Seattle Childrens Hospital U-District Station","",1,8025018,40031005,,101,1,1
100184,3217,651767320,"Seattle Childrens Hospital U-District Station","",1,8025082,40031005,,101,1,1
100184,3217,651767530,"Seattle Childrens Hospital U-District Station","",1,8025009,40031005,,101,1,1
100184,3217,651767670,"Seattle Childrens Hospital U-District Station","",1,8025024,40031005,,101,1,1
100184,3217,800850890,"Seattle Childrens Hospital U-District Station","",1,8025011,40031005,,101,1,1
100184,3217,800850900,"Seattle Childrens Hospital U-District Station","",1,8025008,40031005,,101,1,1
100184,3217,800851050,"Seattle Childrens Hospital U-District Station","",1,8025024,40031005,,101,1,1
100184,3217,800851450,"Seattle Childrens Hospital U-District Station","",1,8025006,40031005,,101,1,1
100184,3217,800851630,"Seattle Childrens Hospital U-District Station","",1,8025082,40031005,,101,1,1
100184,3217,800851780,"Seattle Childrens Hospital U-District Station","",1,8025016,40031005,,101,1,1
100184,90807,837368820,"Seattle Childrens Hospital U-District Station","",1,8048559,40031003,,101,1,1
100184,90807,837368900,"Seattle Childrens Hospital U-District Station","",1,8048559,40031003,,101,1,1
100184,90807,837368920,"Seattle Childrens Hospital U-District Station","",1,8048570,40031003,,101,1,1
100184,90807,837368960,"Seattle Childrens Hospital U-District Station","",1,8048575,40031003,,101,1,1
100184,90807,837368970,"Seattle Childrens Hospital U-District Station","",1,8048573,40031003,,101,1,1
100184,90807,837369040,"Seattle Childrens Hospital U-District Station","",1,8048577,40031003,,101,1,1
100184,90807,837369050,"Seattle Childrens Hospital U-District Station","",1,8048575,40031003,,101,1,1
100184,90807,837369150,"Seattle Childrens Hospital U-District Station","",1,8048564,40031003,,101,1,1
100184,90807,837369160,"Seattle Childrens Hospital U-District Station","",1,8048575,40031003,,101,1,1
100184,90807,837369280,"Seattle Childrens Hospital U-District Station","",1,8048575,40031003,,101,1,1
100184,90807,837369390,"Seattle Childrens Hospital U-District Station","",1,8048561,40031003,,101,1,1
100184,90807,837369400,"Seattle Childrens Hospital U-District Station","",1,8048561,40031003,,101,1,1
100184,90807,837369410,"Seattle Childrens Hospital U-District Station","",1,8048561,40031003,,101,1,1
100184,90807,837369420,"Seattle Childrens Hospital U-District Station","",1,8048564,40031003,,101,1,1
100184,90807,837369430,"Seattle Childrens Hospital U-District Station","",1,8048561,40031003,,101,1,1
100184,90807,837369540,"Seattle Childrens Hospital U-District Station","",1,8048577,40031003,,101,1,1
100184,90807,837369550,"Seattle Childrens Hospital U-District Station","",1,8048577,40031003,,101,1,1
100184,90807,837369560,"Seattle Childrens Hospital U-District Station","",1,8048577,40031003,,101,1,1
100184,90807,837369570,"Seattle Childrens Hospital U-District Station","",1,8048574,40031003,,101,1,1
100184,90807,837369580,"Seattle Childrens Hospital U-District Station","",1,8048577,40031003,,101,1,1
100184,90807,837369650,"Seattle Childrens Hospital U-District Station","",1,8048561,40031003,,101,1,1
100184,90807,837369710,"Seattle Childrens Hospital U-District Station","",1,8048563,40031003,,101,1,1
100184,90807,837369750,"Seattle Childrens Hospital U-District Station","",1,8048566,40031003,,101,1,1
100184,90807,837369880,"Seattle Childrens Hospital U-District Station","",1,8048565,40031003,,101,1,1
100184,90807,837369890,"Seattle Childrens Hospital U-District Station","",1,8048564,40031003,,101,1,1
100184,90807,837369920,"Seattle Childrens Hospital U-District Station","",1,8048559,40031003,,101,1,1
100184,90807,837369940,"Seattle Childrens Hospital U-District Station","",1,8048559,40031003,,101,1,1
100184,90807,837369950,"Seattle Childrens Hospital U-District Station","",1,8048559,40031003,,101,1,1
100184,90807,837369960,"Seattle Childrens Hospital U-District Station","",1,8048559,40031003,,101,1,1
100184,90807,837369980,"Seattle Childrens Hospital U-District Station","",1,8048559,40031003,,101,1,1
100184,90807,837370070,"Seattle Childrens Hospital U-District Station","",1,8048571,40031003,,101,1,1
100184,90807,837370110,"Seattle Childrens Hospital U-District Station","",1,8048635,40031003,,101,1,1
100184,90807,837370160,"Seattle Childrens Hospital U-District Station","",1,8048635,40031003,,101,1,1
100184,90807,837370210,"Seattle Childrens Hospital U-District Station","",1,8048562,40031003,,101,1,1
100184,90807,837370300,"Seattle Childrens Hospital U-District Station","",1,8048577,40031003,,101,1,1
100184,90807,837370310,"Seattle Childrens Hospital U-District Station","",1,8048569,40031003,,101,1,1
100184,913,608720310,"Seattle Childrens Hospital U-District Station","",1,8025196,40031005,,101,1,1
100184,913,685897570,"Seattle Childrens Hospital U-District Station","",1,8025236,40031005,,101,1,1
100184,913,800789200,"Seattle Childrens Hospital U-District Station","",1,8025194,40031005,,101,1,1
100184,913,800789230,"Seattle Childrens Hospital U-District Station","",1,8025194,40031005,,101,1,1
100184,913,800789280,"Seattle Childrens Hospital U-District Station","",1,8025236,40031005,,101,1,1
100184,913,800789320,"Seattle Childrens Hospital U-District Station","",1,8025235,40031005,,101,1,1
100184,913,800789400,"Seattle Childrens Hospital U-District Station","",1,8025197,40031005,,101,1,1
100184,913,800789410,"Seattle Childrens Hospital U-District Station","",1,8025197,40031005,,101,1,1
100184,913,800789450,"Seattle Childrens Hospital U-District Station","",1,8025236,40031005,,101,1,1
